ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"6/145 BELMONT STREET, ALEXANDRIA NSW 2015","955000","13 August 2016","0","STRATA","No","2108259","AK805028","23 April 2017"
"2/145 BELMONT STREET, ALEXANDRIA NSW 2015","755000","10 June 2015","0","STRATA","No","2108255","AJ628334","23 April 2017"
"5/145 BELMONT STREET, ALEXANDRIA NSW 2015","711000","21 December 2013","0","STRATA","No","2108258","AI332373","23 April 2017"
"6/145 BELMONT STREET, ALEXANDRIA NSW 2015","660000","28 March 2013","0","STRATA","No","2108259","AH718730","23 April 2017"
"7/145 BELMONT STREET, ALEXANDRIA NSW 2015","583000","3 May 2012","0","STRATA","No","2108260","AH119244","23 April 2017"
"161 BELMONT STREET, ALEXANDRIA NSW 2015","1760000","28 May 2016","141.2","NON STRATA","No",2108267,"AK600137","23 April 2017"
"171 BELMONT STREET, ALEXANDRIA NSW 2015","812000","4 June 2013","152","NON STRATA","No",2108270,"AH914729","23 April 2017"
"189 BELMONT STREET, ALEXANDRIA NSW 2015","950000","28 September 2013","130","NON STRATA","No",2108279,"AI178914","23 April 2017"
"191 BELMONT STREET, ALEXANDRIA NSW 2015","230000","29 October 2012","128","NON STRATA","No",2108280,"AH383905","23 April 2017"
"197 BELMONT STREET, ALEXANDRIA NSW 2015","1668000","28 May 2016","136.4","NON STRATA","No",2108283,"AK623387","23 April 2017"
"23/101 BELMONT STREET, ALEXANDRIA NSW 2015","1015000","3 April 2013","0","STRATA","No","2108313","AH787381","23 April 2017"
"22/101 BELMONT STREET, ALEXANDRIA NSW 2015","1015000","14 December 2012","0","STRATA","No","2108312","AH527073","23 April 2017"
"215 BELMONT STREET, ALEXANDRIA NSW 2015","1540000","9 July 2016","118.6","NON STRATA","No",2108318,"AK715320","23 April 2017"
"215 BELMONT STREET, ALEXANDRIA NSW 2015","625000","26 March 2014","118.6","NON STRATA","No",2108318,"AI494954","23 April 2017"
"229 BELMONT STREET, ALEXANDRIA NSW 2015","1300000","12 March 2016","205.05","NON STRATA","No",2108325,"AK415031","23 April 2017"
"255 BELMONT STREET, ALEXANDRIA NSW 2015","1305000","22 May 2014","132.8","NON STRATA","No",2108334,"AI776499","23 April 2017"
"285 BELMONT STREET, ALEXANDRIA NSW 2015","856000","10 November 2012","132.8","NON STRATA","No",2108347,"AH529898","23 April 2017"
"327 BELMONT STREET, ALEXANDRIA NSW 2015","1280000","7 May 2016","132.8","NON STRATA","No",2108364,"AK549528","23 April 2017"
"368 BELMONT STREET, ALEXANDRIA NSW 2015","900000","7 August 2013","151.8","NON STRATA","No",2108395,"AI22949","23 April 2017"
"358 BELMONT STREET, ALEXANDRIA NSW 2015","850000","28 May 2012","191","NON STRATA","No",2108400,"AH93991","23 April 2017"
"324 BELMONT STREET, ALEXANDRIA NSW 2015","1200000","29 August 2013","151.8","NON STRATA","No",2108417,"AI95379","23 April 2017"
"314 BELMONT STREET, ALEXANDRIA NSW 2015","900000","12 November 2013","158.1","NON STRATA","No",2108422,"AI312825","23 April 2017"
"312 BELMONT STREET, ALEXANDRIA NSW 2015","970000","10 December 2013","159.6","NON STRATA","No",2108423,"AI332447","23 April 2017"
"306 BELMONT STREET, ALEXANDRIA NSW 2015","810000","5 October 2012","144.6","NON STRATA","No",2108426,"AH491282","23 April 2017"
"298 BELMONT STREET, ALEXANDRIA NSW 2015","2080000","10 December 2016","234","NON STRATA","No",2108429,"AM122245","23 April 2017"
